dataset,model,idx,complexity,group,iou,dice
KvasirSEG,segnet_vgg16,82,0.28793487548828123,Hard,0.9614355564117432,0.98002889752388
KvasirSEG,segnet_vgg16,83,0.2602386474609375,Medium,0.7880860567092896,0.8738414347171783
KvasirSEG,segnet_vgg16,84,0.29071197509765623,Hard,0.9429575800895691,0.9699170887470245
KvasirSEG,segnet_vgg16,85,0.25102691650390624,Medium,0.9675070345401764,0.9833811521530151
KvasirSEG,segnet_vgg16,86,0.195867919921875,Easy,0.7789124250411987,0.8740358054637909
KvasirSEG,segnet_vgg16,87,0.2934295654296875,Hard,0.8955130279064178,0.9420910179615021
KvasirSEG,segnet_vgg16,88,0.29443969726562497,Hard,0.7453750669956207,0.8339837193489075
KvasirSEG,segnet_vgg16,89,0.249359130859375,Easy,0.8795900344848633,0.934663712978363
KvasirSEG,segnet_vgg16,90,0.29676513671875,Hard,0.8863364458084106,0.9362517297267914
KvasirSEG,segnet_vgg16,91,0.24749755859375,Easy,0.9419860541820526,0.9698333740234375
KvasirSEG,segnet_vgg16,92,0.28714599609374997,Hard,0.9129009544849396,0.9528576731681824
KvasirSEG,segnet_vgg16,93,0.25265960693359374,Medium,0.9239529669284821,0.9598228633403778
KvasirSEG,segnet_vgg16,94,0.28399810791015623,Hard,0.9524140357971191,0.9751851260662079
KvasirSEG,segnet_vgg16,95,0.26225738525390624,Medium,0.7231419086456299,0.8248094916343689
KvasirSEG,segnet_vgg16,96,0.29648590087890625,Hard,0.9552993774414062,0.976649820804596
KvasirSEG,segnet_vgg16,97,0.28408203125,Hard,0.9511070847511292,0.9744666814804077
KvasirSEG,segnet_vgg16,98,0.19016876220703124,Easy,0.6649264395236969,0.7987414300441742
KvasirSEG,segnet_vgg16,99,0.283038330078125,Hard,0.913136899471283,0.9530427157878876
KvasirSEG,segnet_vgg16,100,0.1757354736328125,Easy,0.9304117858409882,0.9639419913291931
KvasirSEG,segnet_vgg16,101,0.273529052734375,Medium,0.9718553423881531,0.9856014847755432
KvasirSEG,segnet_vgg16,102,0.27955169677734376,Medium,0.7639120519161224,0.8554299771785736
KvasirSEG,segnet_vgg16,103,0.29738922119140626,Hard,0.7856073975563049,0.8650845289230347
KvasirSEG,segnet_vgg16,104,0.2675003051757812,Medium,0.843429684638977,0.9116169810295105
KvasirSEG,segnet_vgg16,105,0.26715087890625,Medium,0.9492486417293549,0.973585844039917
KvasirSEG,segnet_vgg16,106,0.24194641113281248,Easy,0.596034586429596,0.741419643163681
KvasirSEG,segnet_vgg16,107,0.2950897216796875,Hard,0.8155014216899872,0.8883761465549469
KvasirSEG,segnet_vgg16,108,0.2459259033203125,Easy,0.9753427505493164,0.9874656498432159
KvasirSEG,segnet_vgg16,109,0.2437286376953125,Easy,0.9362552165985107,0.966707706451416
KvasirSEG,segnet_vgg16,110,0.29228820800781247,Hard,0.9717669486999512,0.9855049550533295
KvasirSEG,segnet_vgg16,111,0.2503021240234375,Easy,0.8007026314735413,0.8863298296928406
KvasirSEG,segnet_vgg16,112,0.2753570556640625,Medium,0.8224906325340271,0.895881712436676
KvasirSEG,segnet_vgg16,113,0.2980926513671875,Hard,0.7008402049541473,0.7893938422203064
KvasirSEG,segnet_vgg16,114,0.2555816650390625,Medium,0.8056654036045074,0.8883611857891083
KvasirSEG,segnet_vgg16,115,0.21715545654296875,Easy,0.9521854817867279,0.9754253923892975
KvasirSEG,segnet_vgg16,116,0.28997039794921875,Hard,0.7339466512203217,0.8272400796413422
KvasirSEG,segnet_vgg16,117,0.2765625,Medium,0.7305838167667389,0.8315523862838745
KvasirSEG,segnet_vgg16,118,0.222332763671875,Easy,0.9738664925098419,0.9867301285266876
KvasirSEG,segnet_vgg16,119,0.2833084106445312,Hard,0.9236810505390167,0.9591792523860931
KvasirSEG,deeplabv3plus_resnet34,0,0.262554931640625,Medium,0.9245311319828033,0.9599866569042206
KvasirSEG,deeplabv3plus_resnet34,1,0.24438781738281248,Easy,0.9611551463603973,0.9800684750080109
KvasirSEG,deeplabv3plus_resnet34,2,0.2974227905273437,Hard,0.9331762790679932,0.9642830491065979
KvasirSEG,deeplabv3plus_resnet34,3,0.23695526123046873,Easy,0.9581670761108398,0.9785130620002747
KvasirSEG,deeplabv3plus_resnet34,4,0.25948181152343747,Medium,0.7972849309444427,0.8804503679275513
KvasirSEG,deeplabv3plus_resnet34,5,0.2551223754882812,Medium,0.9704483449459076,0.9849104881286621
KvasirSEG,deeplabv3plus_resnet34,6,0.280322265625,Hard,0.8991199731826782,0.9448078870773315
KvasirSEG,deeplabv3plus_resnet34,7,0.25065460205078127,Easy,0.91291344165802,0.9536442756652832
KvasirSEG,deeplabv3plus_resnet34,8,0.279925537109375,Medium,0.9578336477279663,0.9781352877616882
KvasirSEG,deeplabv3plus_resnet34,9,0.2654998779296875,Medium,0.972317099571228,0.9858613908290863
KvasirSEG,deeplabv3plus_resnet34,10,0.22179412841796875,Easy,0.9520622491836548,0.9753366112709045
KvasirSEG,deeplabv3plus_resnet34,11,0.2463134765625,Easy,0.9428975880146027,0.9703238904476166
KvasirSEG,deeplabv3plus_resnet34,12,0.2796142578125,Medium,0.9482550621032715,0.9729552268981934
KvasirSEG,deeplabv3plus_resnet34,13,0.25938873291015624,Medium,0.9771794974803925,0.9883968830108643
KvasirSEG,deeplabv3plus_resnet34,14,0.29176483154296873,Hard,0.8692934811115265,0.9258326292037964
KvasirSEG,deeplabv3plus_resnet34,15,0.263299560546875,Medium,0.6616658568382263,0.7846307158470154
KvasirSEG,deeplabv3plus_resnet34,16,0.216644287109375,Easy,0.9234374463558197,0.9599936902523041
KvasirSEG,deeplabv3plus_resnet34,17,0.25891265869140623,Medium,0.9228554964065552,0.9591368138790131
KvasirSEG,deeplabv3plus_resnet34,18,0.2730392456054687,Medium,0.9357139468193054,0.966117650270462
KvasirSEG,deeplabv3plus_resnet34,19,0.22905426025390624,Easy,0.976279228925705,0.9879640638828278
KvasirSEG,deeplabv3plus_resnet34,20,0.2427490234375,Easy,0.9556420147418976,0.9771549999713898
KvasirSEG,deeplabv3plus_resnet34,21,0.25531311035156246,Medium,0.9338757693767548,0.9652991592884064
KvasirSEG,deeplabv3plus_resnet34,22,0.23235626220703123,Easy,0.5102971643209457,0.6298592239618301
KvasirSEG,deeplabv3plus_resnet34,23,0.2742401123046875,Medium,0.9420936703681946,0.9696425199508667
KvasirSEG,deeplabv3plus_resnet34,24,0.29112854003906247,Hard,0.950253427028656,0.9739335477352142
KvasirSEG,deeplabv3plus_resnet34,25,0.22279663085937498,Easy,0.961278885602951,0.9801947176456451
KvasirSEG,deeplabv3plus_resnet34,26,0.2834152221679687,Hard,0.969308078289032,0.9842343330383301
KvasirSEG,deeplabv3plus_resnet34,27,0.2942169189453125,Hard,0.8708101511001587,0.9265837669372559
KvasirSEG,deeplabv3plus_resnet34,28,0.26263427734375,Medium,0.7759958505630493,0.8648158609867096
KvasirSEG,deeplabv3plus_resnet34,29,0.29457550048828124,Hard,0.9046537280082703,0.9476019442081451
KvasirSEG,deeplabv3plus_resnet34,30,0.25985260009765626,Medium,0.9342552125453949,0.9654918611049652
KvasirSEG,deeplabv3plus_resnet34,31,0.22148284912109376,Easy,0.96244877576828,0.9808033108711243
KvasirSEG,deeplabv3plus_resnet34,32,0.18645019531249998,Easy,0.47004130482673645,0.6211205422878265
KvasirSEG,deeplabv3plus_resnet34,33,0.227880859375,Easy,0.973824143409729,0.9867029786109924
KvasirSEG,deeplabv3plus_resnet34,34,0.293878173828125,Hard,0.858350545167923,0.9183438718318939
KvasirSEG,deeplabv3plus_resnet34,35,0.23279113769531248,Easy,0.8645144402980804,0.9258938431739807
KvasirSEG,deeplabv3plus_resnet34,36,0.278826904296875,Medium,0.9660325646400452,0.9825206100940704
KvasirSEG,deeplabv3plus_resnet34,37,0.0971649169921875,Easy,0.8794006109237671,0.9349642097949982
KvasirSEG,deeplabv3plus_resnet34,38,0.2804229736328125,Hard,0.9560740292072296,0.9771881997585297
KvasirSEG,deeplabv3plus_resnet34,39,0.29484710693359373,Hard,0.9159071743488312,0.9543329179286957
KvasirSEG,deeplabv3plus_resnet34,40,0.22635955810546873,Easy,0.9732761979103088,0.9864205718040466
KvasirSEG,deeplabv3plus_resnet34,41,0.26792449951171876,Medium,0.9699416756629944,0.9846126139163971
KvasirSEG,deeplabv3plus_resnet34,42,0.2980789184570312,Hard,0.9313210248947144,0.9632067680358887
KvasirSEG,deeplabv3plus_resnet34,43,0.23049774169921874,Easy,0.8624659478664398,0.9252693951129913
KvasirSEG,deeplabv3plus_resnet34,44,0.26735534667968747,Medium,0.9013630151748657,0.9467274248600006
KvasirSEG,deeplabv3plus_resnet34,45,0.2931365966796875,Hard,0.9447064101696014,0.9708481132984161
KvasirSEG,deeplabv3plus_resnet34,46,0.27779541015625,Medium,0.9618874788284302,0.9803212583065033
KvasirSEG,deeplabv3plus_resnet34,47,0.22747039794921875,Easy,0.9749240577220917,0.9872688055038452
KvasirSEG,deeplabv3plus_resnet34,48,0.28794097900390625,Hard,0.9659201204776764,0.9824243783950806
KvasirSEG,deeplabv3plus_resnet34,49,0.2669769287109375,Medium,0.4992634132504463,0.578152984380722
KvasirSEG,deeplabv3plus_resnet34,50,0.2507293701171875,Easy,0.9499103128910065,0.9740842282772064
KvasirSEG,deeplabv3plus_resnet34,51,0.22759552001953123,Easy,0.9266452491283417,0.9616392552852631
KvasirSEG,deeplabv3plus_resnet34,52,0.251678466796875,Medium,0.8580286800861359,0.9211334884166718
KvasirSEG,deeplabv3plus_resnet34,53,0.27274627685546876,Medium,0.9755473732948303,0.9875296652317047
KvasirSEG,deeplabv3plus_resnet34,54,0.28649444580078126,Hard,0.9632517695426941,0.9810096621513367
KvasirSEG,deeplabv3plus_resnet34,55,0.29140472412109375,Hard,0.9113482236862183,0.9517598152160645
KvasirSEG,deeplabv3plus_resnet34,56,0.13286285400390624,Easy,0.7800836563110352,0.8761918842792511
KvasirSEG,deeplabv3plus_resnet34,57,0.27524261474609374,Medium,0.8113807737827301,0.8889437019824982
KvasirSEG,deeplabv3plus_resnet34,58,0.23040924072265626,Easy,0.9459287524223328,0.9720403254032135
KvasirSEG,deeplabv3plus_resnet34,59,0.23424072265624998,Easy,0.6276217103004456,0.7513851821422577
KvasirSEG,deeplabv3plus_resnet34,60,0.26725311279296876,Medium,0.9436691701412201,0.970553070306778
KvasirSEG,deeplabv3plus_resnet34,61,0.2766403198242187,Medium,0.9505685865879059,0.9742321968078613
KvasirSEG,deeplabv3plus_resnet34,62,0.27618865966796874,Medium,0.9424030184745789,0.9697938561439514
KvasirSEG,deeplabv3plus_resnet34,63,0.28741455078125,Hard,0.9636935889720917,0.9812381565570831
KvasirSEG,deeplabv3plus_resnet34,64,0.29010162353515623,Hard,0.9346320927143097,0.9652681946754456
KvasirSEG,deeplabv3plus_resnet34,65,0.2974884033203125,Hard,0.5719963908195496,0.652242437005043
KvasirSEG,deeplabv3plus_resnet34,66,0.2352447509765625,Easy,0.764589250087738,0.8603971302509308
KvasirSEG,deeplabv3plus_resnet34,67,0.2919296264648437,Hard,0.8680205941200256,0.9249247014522552
KvasirSEG,deeplabv3plus_resnet34,68,0.26425628662109374,Medium,0.9036124646663666,0.9482063353061676
KvasirSEG,deeplabv3plus_resnet34,69,0.22873077392578126,Easy,0.9602880477905273,0.9796518385410309
KvasirSEG,deeplabv3plus_resnet34,70,0.12823944091796874,Easy,0.45537032186985016,0.623753160238266
KvasirSEG,deeplabv3plus_resnet34,71,0.2169189453125,Easy,0.8255069553852081,0.9031349122524261
KvasirSEG,deeplabv3plus_resnet34,72,0.29715118408203123,Hard,0.5438389107584953,0.6251994967460632
KvasirSEG,deeplabv3plus_resnet34,73,0.26947784423828125,Medium,0.8718617260456085,0.9291299879550934
KvasirSEG,deeplabv3plus_resnet34,74,0.2067962646484375,Easy,0.9222728312015533,0.9593939781188965
KvasirSEG,deeplabv3plus_resnet34,75,0.23507232666015623,Easy,0.7481531798839569,0.8530647456645966
KvasirSEG,deeplabv3plus_resnet34,76,0.28807220458984373,Hard,0.9386737942695618,0.9675706923007965
KvasirSEG,deeplabv3plus_resnet34,77,0.2655059814453125,Medium,0.9298448860645294,0.9629378914833069
KvasirSEG,deeplabv3plus_resnet34,78,0.2806838989257812,Hard,0.9544245600700378,0.9762967228889465
KvasirSEG,deeplabv3plus_resnet34,79,0.28685760498046875,Hard,0.9392039477825165,0.9678595662117004
KvasirSEG,deeplabv3plus_resnet34,80,0.283734130859375,Hard,0.8735269904136658,0.9290122091770172
KvasirSEG,deeplabv3plus_resnet34,81,0.27533721923828125,Medium,0.9764465987682343,0.9879917204380035
KvasirSEG,deeplabv3plus_resnet34,82,0.28793487548828123,Hard,0.9567697644233704,0.9775145649909973
KvasirSEG,deeplabv3plus_resnet34,83,0.2602386474609375,Medium,0.8765023946762085,0.9320299923419952
KvasirSEG,deeplabv3plus_resnet34,84,0.29071197509765623,Hard,0.8743886351585388,0.9291978180408478
KvasirSEG,deeplabv3plus_resnet34,85,0.25102691650390624,Medium,0.9603386223316193,0.9796125590801239
KvasirSEG,deeplabv3plus_resnet34,86,0.195867919921875,Easy,0.7548465430736542,0.8580323755741119
KvasirSEG,deeplabv3plus_resnet34,87,0.2934295654296875,Hard,0.8968299329280853,0.9429163932800293
KvasirSEG,deeplabv3plus_resnet34,88,0.29443969726562497,Hard,0.8043511211872101,0.8804555237293243
KvasirSEG,deeplabv3plus_resnet34,89,0.249359130859375,Easy,0.8886219263076782,0.9398652613162994
KvasirSEG,deeplabv3plus_resnet34,90,0.29676513671875,Hard,0.8808068931102753,0.9327560663223267
KvasirSEG,deeplabv3plus_resnet34,91,0.24749755859375,Easy,0.880948394536972,0.9353209733963013
KvasirSEG,deeplabv3plus_resnet34,92,0.28714599609374997,Hard,0.9470010995864868,0.9722037017345428
KvasirSEG,deeplabv3plus_resnet34,93,0.25265960693359374,Medium,0.9275972247123718,0.9618582427501678
KvasirSEG,deeplabv3plus_resnet34,94,0.28399810791015623,Hard,0.9733534157276154,0.9863617718219757
KvasirSEG,deeplabv3plus_resnet34,95,0.26225738525390624,Medium,0.8910934627056122,0.940852016210556
KvasirSEG,deeplabv3plus_resnet34,96,0.29648590087890625,Hard,0.9407343864440918,0.9685873687267303
KvasirSEG,deeplabv3plus_resnet34,97,0.28408203125,Hard,0.9379345178604126,0.9671930074691772
KvasirSEG,deeplabv3plus_resnet34,98,0.19016876220703124,Easy,0.3792978823184967,0.5021592155098915
KvasirSEG,deeplabv3plus_resnet34,99,0.283038330078125,Hard,0.9273978173732758,0.9612770080566406
KvasirSEG,deeplabv3plus_resnet34,100,0.1757354736328125,Easy,0.884718656539917,0.9387863874435425
KvasirSEG,deeplabv3plus_resnet34,101,0.273529052734375,Medium,0.9551425874233246,0.9767290949821472
KvasirSEG,deeplabv3plus_resnet34,102,0.27955169677734376,Medium,0.7670431435108185,0.8577095568180084
KvasirSEG,deeplabv3plus_resnet34,103,0.29738922119140626,Hard,0.9161716997623444,0.9544057548046112
KvasirSEG,deeplabv3plus_resnet34,104,0.2675003051757812,Medium,0.9135718643665314,0.9537862837314606
KvasirSEG,deeplabv3plus_resnet34,105,0.26715087890625,Medium,0.9645562767982483,0.9817829132080078
KvasirSEG,deeplabv3plus_resnet34,106,0.24194641113281248,Easy,0.8660580217838287,0.9269875288009644
KvasirSEG,deeplabv3plus_resnet34,107,0.2950897216796875,Hard,0.9170812368392944,0.9549908638000488
KvasirSEG,deeplabv3plus_resnet34,108,0.2459259033203125,Easy,0.95353963971138,0.9760353863239288
KvasirSEG,deeplabv3plus_resnet34,109,0.2437286376953125,Easy,0.95770263671875,0.9782396554946899
KvasirSEG,deeplabv3plus_resnet34,110,0.29228820800781247,Hard,0.9646070003509521,0.9817047715187073
KvasirSEG,deeplabv3plus_resnet34,111,0.2503021240234375,Easy,0.8166283071041107,0.8964081406593323
KvasirSEG,deeplabv3plus_resnet34,112,0.2753570556640625,Medium,0.9252862334251404,0.9602059423923492
KvasirSEG,deeplabv3plus_resnet34,113,0.2980926513671875,Hard,0.7265685945749283,0.8142184317111969
KvasirSEG,deeplabv3plus_resnet34,114,0.2555816650390625,Medium,0.9432879686355591,0.9704432189464569
KvasirSEG,deeplabv3plus_resnet34,115,0.21715545654296875,Easy,0.9274069964885712,0.9621305763721466
KvasirSEG,deeplabv3plus_resnet34,116,0.28997039794921875,Hard,0.9455595910549164,0.9713613986968994
KvasirSEG,deeplabv3plus_resnet34,117,0.2765625,Medium,0.7975606620311737,0.8799384236335754
KvasirSEG,deeplabv3plus_resnet34,118,0.222332763671875,Easy,0.9689213633537292,0.9841727912425995
KvasirSEG,deeplabv3plus_resnet34,119,0.2833084106445312,Hard,0.9492142796516418,0.9734486639499664
